,First_pokemon,Second_pokemon,Winner
30438,328,551,551
30439,598,367,598
30442,485,228,485
30443,114,465,114
30444,80,371,371
30445,323,577,323
30446,19,254,254
30447,691,29,691
30448,106,512,512
30451,314,104,314
30452,568,384,384
30453,382,513,382
30454,682,636,636
30455,318,67,318
30456,519,715,715
30457,676,231,676
30458,572,352,572
30459,34,124,124
30460,32,33,33
30462,506,284,284
30463,690,337,337
30464,554,167,554
30465,259,392,392
30466,93,192,93
30467,551,338,551
30468,578,146,146
30469,127,623,623
30470,307,316,307
30472,117,622,622
30473,363,115,115
30474,371,694,694
30477,621,658,658
30478,289,515,289
30479,1,357,357
30480,200,543,200
30481,120,151,151
30482,169,466,169
30483,538,93,93
30485,447,57,57
30487,682,688,688
30491,563,296,563
30492,252,574,252
30494,419,540,419
30495,210,372,372
30496,136,179,136
30498,325,179,325
30500,425,344,344
30501,612,20,20
30502,255,124,124
30503,654,356,654
30504,450,505,505
30507,522,471,522
30508,608,385,385
30509,380,587,380
30510,460,488,488
30511,721,307,721
30512,84,5,5
30514,118,404,118
30515,658,554,658
30518,91,578,91
30519,317,406,406
30520,339,34,34
30522,480,234,480
30523,367,321,321
30524,151,349,151
30526,143,426,426
30529,553,172,553
30530,705,545,545
30531,635,655,655
30532,348,232,232
30533,666,178,178
30534,42,570,42
30535,619,334,334
30536,650,180,180
30537,562,549,549
30538,614,693,693
30539,84,660,84
30540,564,127,127
30541,120,369,120
30542,114,128,128
30543,268,432,432
30544,175,491,491
30550,421,710,421
30551,385,405,385
30552,303,23,23
30553,492,620,620
30554,352,118,118
30555,79,190,190
30556,79,62,79
30557,104,717,717
30560,451,399,451
30561,121,309,121
30562,317,45,317
30563,107,346,107
30564,377,343,343
30565,709,195,709
30566,706,104,706
30567,214,635,635
30568,311,22,22
30569,310,578,310
30570,511,606,511
30572,571,407,571
30573,418,716,716
30575,299,207,207
30576,148,547,547
30577,81,251,251
30580,249,443,249
30581,183,568,568
30583,87,528,528
30584,177,212,177
30585,591,595,595
30586,714,95,95
30587,83,30,83
30588,219,289,289
30589,193,451,193
30590,51,439,51
30591,444,474,474
30592,611,432,432
30593,127,197,127
30595,212,117,117
30596,296,657,657
30597,136,551,551
30599,630,351,630
30600,29,460,460
30601,540,460,460
30602,49,448,448
30603,275,209,275
30604,425,692,425
30605,501,85,85
30606,325,678,678
30607,704,657,657
30608,3,164,3
30609,143,490,490
30610,226,452,452
30611,503,175,503
30612,573,280,573
30613,341,448,448
30614,267,526,526
30615,396,286,286
30617,268,154,154
30618,119,716,716
30621,406,13,406
30622,472,661,472
30623,455,561,561
30624,563,221,221
30627,178,330,330
30628,685,344,344
30629,522,502,522
30630,466,50,50
30631,671,486,486
30632,663,42,663
30634,74,257,257
30635,276,107,276
30636,286,3,3
30637,299,714,714
30638,64,520,64
30639,202,195,195
30642,366,505,505
30643,679,255,255
30648,420,209,420
30650,397,102,397
30651,188,257,257
30652,675,98,675
30653,152,64,64
30654,56,591,56
30655,46,294,294
30657,62,259,62
30658,702,606,702
30659,252,47,47
30660,147,553,553
30661,200,351,351
30662,661,73,73
30664,548,251,251
30665,371,228,228
30666,410,639,639
30667,488,434,488
30668,278,650,650
30669,515,89,515
30670,160,498,160
30672,325,410,325
30673,506,619,619
30674,359,283,359
30675,458,162,162
30677,173,603,603
30678,158,624,624
30679,110,241,241
30680,379,331,379
30682,38,697,38
30683,665,32,32
30684,422,141,141
30685,29,248,248
30686,414,245,245
30687,513,288,288
30688,108,551,551
30689,116,402,402
30690,516,286,516
30691,223,388,388
30692,278,688,278
30693,526,532,532
30695,458,172,172
30696,649,530,649
30698,281,703,703
30699,248,720,720
30700,374,184,184
30701,152,249,249
30704,491,458,491
30705,695,237,695
30706,644,30,644
30707,198,407,198
30709,254,236,254
30710,693,421,421
30712,182,524,182
30713,22,601,22
30715,552,83,552
30716,611,240,240
30717,476,42,42
30718,282,466,466
30719,284,237,237
30720,104,596,596
30721,35,320,320
30722,493,196,493
30724,495,182,495
30725,36,689,689
30726,65,538,65
30727,557,619,619
30728,206,594,594
30729,555,291,555
30730,205,435,435
30732,561,595,561
30734,490,359,490
30735,458,102,458
30737,153,210,153
30738,195,681,681
30739,341,374,341
30740,62,41,62
30742,369,713,369
30743,308,302,308
30744,137,157,157
30745,232,527,527
30746,43,574,574
30749,366,199,366
30752,143,460,460
30753,696,552,552
30754,246,455,455
30755,332,709,709
30757,389,703,389
30758,675,285,675
30759,665,721,721
30760,51,602,51
30762,485,164,485
30763,281,277,277
30764,680,639,680
30765,137,637,637
30766,339,89,339
30767,421,75,421
30768,679,5,5
30770,80,72,80
30771,51,163,51
30772,155,458,155
30773,485,360,485
30774,443,676,676
30775,716,83,716
30776,191,483,483
30778,208,2,208
30781,529,509,529
30783,526,331,331
30784,315,674,315
30785,462,218,462
30786,382,525,382
30787,262,464,262
30788,43,601,601
30789,347,517,347
30790,554,206,554
30791,186,74,186
30792,24,144,144
30795,453,256,256
30796,319,560,319
30797,91,134,91
30798,521,608,608
30805,426,625,426
30806,693,518,693
30807,109,307,307
30808,544,143,544
30809,511,102,511
30810,57,684,57
30812,614,167,614
30813,122,372,122
30814,66,226,226
30815,286,665,286
30816,669,483,483
30817,538,164,164
30818,661,446,446
30819,162,240,162
30820,266,595,595
30821,36,270,36
30822,229,640,640
30823,136,698,136
30824,478,239,239
30825,383,449,383
30826,439,360,439
30827,263,78,78
30828,589,484,484
30829,318,311,311
30831,527,354,527
30832,655,238,655
30834,486,102,486
30835,2,114,114
30836,45,515,515
30837,339,649,649
30838,301,177,177
30839,718,470,470
30841,181,302,302
30842,382,262,382
30843,499,188,188
30844,377,443,377
30845,316,410,316
30846,452,415,452
30847,293,615,615
30848,208,42,42
30849,103,379,103
30850,137,638,638
30851,527,166,166
30852,10,693,693
30853,310,201,310
30854,535,646,646
30855,321,548,321
30856,134,96,134
30857,507,50,50
30858,482,697,482
30859,693,657,657
30860,630,480,630
30861,442,23,23
30862,180,562,180
30863,61,646,646
30867,605,225,225
30869,575,358,358
30871,356,652,652
30872,134,196,196
30873,88,631,631
30874,617,225,617
30877,120,23,120
30878,619,464,619
30879,561,11,561
30880,333,512,512
30881,422,1,1
30882,63,638,638
30883,310,417,310
30884,101,446,446
30885,589,400,400
30887,649,601,649
30888,368,9,9
30889,81,662,662
30890,681,634,681
30891,331,260,260
30892,212,276,276
30893,139,498,139
30894,342,604,342
30895,442,502,502
30896,206,382,382
30897,149,193,193
30898,247,487,487
30899,108,96,96
30900,512,528,528
30901,438,144,144
30903,13,567,567
30904,30,176,30
30905,229,363,229
30908,80,134,134
30909,446,325,446
30911,485,478,478
30914,94,8,94
30918,664,466,466
30919,124,101,101
30920,441,602,441
30921,701,130,701
30922,98,440,98
30923,81,150,150
30924,616,683,683
30925,80,606,606
30926,14,435,435
30927,361,267,267
30929,388,569,569
30930,177,232,177
30931,407,42,42
30932,680,70,70
30933,642,306,642
30935,681,90,90
30937,196,596,196
30938,398,277,277
30940,130,142,142
30941,371,138,371
30942,74,571,571
30943,184,283,283
30945,388,435,435
30946,505,218,505
30947,702,514,514
30948,273,474,474
30949,634,566,566
30950,642,163,642
30951,443,392,392
30952,179,373,373
30953,294,649,649
30954,75,707,707
30955,118,718,718
30956,538,354,354
30957,145,144,145
30958,305,281,281
30959,419,343,419
30960,535,418,418
30961,189,689,189
30962,61,514,514
30963,531,99,99
30965,379,383,383
30966,22,285,22
30967,700,514,514
30968,91,237,237
30969,354,649,649
30970,321,292,292
30971,160,152,160
30972,525,312,525
30974,498,44,498
30975,569,295,569
30976,707,202,707
30977,492,668,668
30978,294,433,294
30979,525,338,338
30980,393,338,338
30981,335,29,335
30984,307,519,307
30985,72,603,603
30986,606,346,346
30987,605,169,169
30988,274,176,274
30990,237,603,237
30991,155,124,124
30992,25,637,637
30994,222,591,222
30996,35,408,408
30997,502,148,148
30998,61,326,61
30999,144,22,22
31000,144,243,243
31001,669,607,669
31002,583,76,583
31003,661,41,661
31004,72,130,130
31005,139,720,720
31007,690,47,47
31008,95,554,95
31009,201,295,295
31010,612,534,612
31011,259,280,259
31012,705,313,313
31015,623,317,317
31017,487,76,487
31018,293,605,605
31019,625,548,625
31020,161,612,612
31021,517,11,11
31022,318,368,318
31023,505,602,505
31024,631,276,276
31025,512,77,512
31026,583,399,583
31027,38,619,38
31028,270,223,223
31029,625,694,694
31030,451,425,425
31032,563,210,210
31033,604,718,718
31034,296,64,64
31035,444,145,145
31036,585,395,585
31037,353,708,353
31038,31,555,555
31039,235,655,655
31040,499,90,499
31041,539,119,539
31043,718,223,718
31044,478,453,478
31045,196,651,196
31046,11,77,77
31047,319,335,319
31048,166,290,166
31049,84,299,84
31050,463,347,347
31051,162,691,162
31052,305,233,233
31053,109,419,419
31054,356,225,225
31055,360,33,33
31056,687,41,687
31057,708,86,86
31058,512,596,596
31059,309,140,309
31060,145,461,461
31061,504,303,303
31064,643,255,643
31065,561,685,561
31066,670,509,509
31068,429,668,668
31070,222,605,222
31072,488,448,448
31073,450,267,267
31074,400,592,400
31076,314,288,288
31077,294,188,188
31078,682,365,365
31079,92,157,157
31081,564,629,564
31082,321,10,321
31083,52,592,592
31084,546,468,468
31085,444,159,444
31086,418,369,418
31087,285,3,3
31089,144,623,144
31090,262,713,262
31091,538,159,159
31092,226,638,638
31093,476,462,462
31094,179,484,484
31095,189,163,189
31098,551,34,34
31099,389,147,389
31100,393,85,85
31101,383,497,497
31102,569,706,706
31104,273,415,415
31105,263,311,311
31106,395,510,510
31107,279,468,468
31108,108,567,567
31109,615,86,615
31110,600,402,402
31111,341,258,258
31112,222,295,295
31113,625,265,625
31114,254,153,254
31115,252,632,632
31116,105,289,289
31117,405,275,275
31118,9,257,257
31119,705,579,705
31120,537,156,156
31121,561,679,561
31122,381,50,381
31124,488,635,635
31125,669,190,190
31126,540,610,610
31128,551,284,551
31129,222,115,115
31130,631,375,631
31131,162,675,162
31133,508,15,508
31134,627,547,547
31135,407,667,407
31136,200,357,200
31137,421,575,421
31138,569,678,678
31140,159,142,142
31141,602,561,561
31142,153,150,150
31143,344,166,166
31144,694,716,716
31145,387,613,613
31146,478,171,478
31147,404,529,529
31148,480,179,480
31149,279,567,567
31151,676,590,676
31152,519,378,378
31153,495,561,561
31154,614,131,131
31155,376,246,376
31156,535,443,535
31157,716,333,716
31160,45,650,45
31163,226,106,106
31164,103,449,103
31165,116,352,116
31167,210,606,210
31168,721,579,721
31169,170,68,170
31170,526,4,526
31171,452,477,452
31172,277,689,277
31173,523,669,523
31174,572,223,572
31175,639,244,639
31176,270,322,322
31177,243,73,243
31178,34,388,34
31180,122,611,122
31182,46,529,529
31183,186,333,186
31184,21,206,21
31186,335,370,370
31189,150,107,150
31190,501,56,56
31191,641,486,641
31192,56,382,382
31193,367,108,367
31195,353,632,632
31197,177,559,559
31198,131,664,131
31199,564,221,221
31200,198,364,198
31201,672,228,228
31202,407,458,407
31204,494,230,494
31205,179,319,319
31206,622,407,407
31207,342,486,486
31208,164,606,164
31209,227,214,214
31210,539,6,6
31211,428,173,428
31212,562,449,449
31213,383,200,383
31214,34,211,211
31215,212,183,212
31217,9,289,289
31218,65,642,65
31219,225,369,369
31220,6,683,6
31222,338,441,441
31223,200,625,200
31224,296,55,55
31226,708,122,122
31227,227,679,227
31228,558,671,671
31229,366,531,531
31230,620,405,620
31231,516,61,516
31232,697,284,697
31233,655,532,655
31234,399,80,399
31235,381,388,381
31236,284,250,250
31238,561,424,424
31239,583,533,583
31240,114,392,392
31242,83,22,22
31244,359,47,359
31245,595,442,595
31246,196,318,196
31247,572,232,572
31248,574,708,574
31249,202,671,671
31250,274,516,516
31251,683,434,434
31253,417,386,386
31255,352,543,543
31256,148,403,148
31257,681,719,681
31259,104,639,639
31260,381,204,381
31261,557,36,36
31262,175,248,248
31263,208,341,341
31264,623,202,202
31265,19,235,235
31266,332,278,332
31267,46,403,403
31268,585,638,638
31270,416,275,275
31273,321,338,338
31274,244,710,244
31277,581,9,581
31278,574,143,143
31279,577,388,388
31283,437,605,437
31284,414,136,414
31285,73,452,73
31286,399,219,399
31287,540,260,260
31289,413,661,661
31290,501,665,501
31291,601,150,150
31294,142,339,142
31295,112,134,134
31296,158,360,158
31298,603,260,260
31299,626,662,662
31300,270,338,338
31301,668,264,668
31303,573,600,573
31304,442,45,45
31305,354,159,354
31306,238,182,238
31307,243,701,701
31308,52,186,52
31309,548,454,454
31310,207,160,207
31311,588,516,516
31312,249,134,249
31314,694,478,478
31315,235,316,235
31316,306,483,483
31317,609,592,609
31319,472,530,472
31320,242,260,260
31321,221,533,221
31322,673,177,177
31323,526,103,103
31324,193,417,417
31325,643,317,643
31326,320,713,320
31328,452,69,452
31330,419,475,419
31331,248,127,127
31332,504,588,588
31333,125,603,125
31334,129,259,259
31336,680,88,88
31337,494,341,494
31338,485,133,485
31343,243,640,243
31344,362,492,492
31345,461,537,461
31346,304,404,404
31347,550,656,550
31348,703,8,8
31350,562,518,562
31353,544,54,54
31354,680,290,290
31355,665,233,233
31356,81,390,390
31357,83,719,83
31358,204,317,317
31359,434,214,214
31360,241,663,663
31361,22,303,22
31362,5,662,662
31363,421,521,521
31364,89,390,390
31365,590,135,135
31366,717,49,717
31367,222,539,539
31368,262,522,522
31369,286,615,615
31370,413,490,490
31371,432,667,432
31373,157,417,157
31374,428,440,428
31375,81,453,453
31376,206,615,615
31377,361,195,361
31378,255,100,100
31380,426,665,426
31381,78,230,78
31382,620,306,620
31383,47,314,314
31384,163,198,198
31385,278,697,278
31386,507,244,244
31387,330,368,330
31388,265,107,107
31389,70,216,70
31390,301,379,301
31391,333,474,474
31392,471,520,520
31394,176,96,96
31395,612,662,612
31396,385,229,385
31397,671,668,668
31398,125,502,125
31400,396,249,249
31401,3,220,3
31402,487,449,487
31404,269,663,663
31405,557,49,49
31406,261,395,395
31407,224,66,224
31409,415,389,415
31410,152,476,152
31411,606,338,338
31412,530,590,530
31413,203,482,482
31415,390,101,101
31416,230,305,230
31418,21,235,235
31419,62,140,62
31422,216,457,457
31424,550,281,550
31425,44,605,44
31426,665,500,500
31427,595,230,230
31429,446,666,446
31430,500,514,514
31432,518,407,407
31433,366,424,424
31434,209,76,76
31435,126,99,126
31436,121,28,121
31437,714,346,714
31438,257,1,257
31439,108,456,456
31440,177,597,597
31441,574,465,465
31442,56,265,56
31444,704,413,704
31445,294,269,269
31446,663,115,663
31448,81,189,189
31449,657,7,657
31450,221,220,220
31451,98,122,122
31452,370,392,392
31453,368,482,482
31454,636,511,511
31455,359,231,359
31456,332,256,256
31457,530,150,150
31459,343,498,343
31460,319,616,319
31461,225,13,225
31462,237,328,237
31463,77,325,77
31464,687,695,695
31467,136,449,136
31468,591,178,178
31469,653,706,706
31470,192,699,699
31471,562,367,367
31472,260,451,451
31473,655,284,655
31474,629,135,135
31475,416,281,281
31476,375,137,375
31477,334,103,334
31478,9,491,491
31480,372,509,509
31481,10,646,646
31484,369,178,178
31487,478,92,478
31488,195,597,195
31489,355,143,143
31491,535,373,373
31495,689,302,689
31496,28,6,6
31497,450,688,688
31498,578,210,210
31499,532,405,405
31501,488,691,488
31502,385,544,385
31503,59,158,59
31505,173,697,697
31506,87,647,647
31507,199,504,504
31509,568,131,568
31510,105,398,398
31511,560,136,136
31512,661,530,530
31513,485,292,485
31514,513,258,513
31515,397,253,253
31516,234,238,234
31517,263,228,228
31518,266,282,282
31519,285,34,34
31520,403,662,662
31521,553,409,553
31522,600,181,181
31523,681,380,380
31524,447,131,131
31525,54,457,457
31526,277,95,277
31527,486,12,486
31528,54,566,566
31530,371,47,371
31531,435,170,435
31532,532,500,500
31533,223,114,223
31534,410,649,649
31536,267,260,267
31537,268,517,517
31538,370,221,221
31539,595,473,473
31542,302,189,189
31543,616,163,163
31544,195,107,107
31546,441,558,441
31547,627,466,466
31548,57,93,93
31549,237,208,237
31550,259,659,659
31551,678,521,678
31552,203,108,203
31555,301,140,301
31556,697,397,397
31558,428,441,428
31559,342,196,196
31560,655,696,655
31561,108,715,715
31563,375,234,234
31564,70,520,520
31565,665,239,239
31566,357,346,357
31567,402,492,492
31568,639,427,639
31570,665,106,106
31571,711,417,417
31573,370,674,674
31574,166,399,166
31575,554,414,414
31576,30,494,494
31577,228,215,215
31578,129,529,129
31579,459,581,581
31581,516,25,516
31582,632,590,632
31583,687,206,687
31584,118,570,570
31586,20,330,330
31587,528,476,528
31589,85,392,392
31590,14,146,146
31591,555,476,555
31592,90,283,283
31593,562,238,238
31594,344,692,344
31595,13,354,354
31596,717,120,717
31597,506,288,288
31598,147,299,147
31599,680,177,680
31600,24,137,24
31601,524,630,630
31602,697,657,657
31603,19,720,720
31604,308,20,20
31605,209,702,702
31606,120,155,120
31608,321,177,177
31611,710,249,249
31612,693,102,693
31613,276,368,276
31614,492,494,494
31615,453,528,528
31616,209,133,133
31617,327,387,327
31618,124,278,124
31620,570,280,570
31621,348,76,76
31622,53,250,53
31623,364,620,620
31624,482,589,589
31625,463,502,502
31626,437,348,348
31627,55,194,55
31629,56,601,601
31630,285,59,59
31632,163,127,127
31633,609,150,150
31634,298,526,526
31636,683,372,372
31637,345,631,631
31638,271,52,52
31639,583,194,583
31640,514,704,514
31642,139,705,705
31643,233,66,233
31644,158,69,158
31645,196,358,196
31647,43,221,221
31649,646,628,646
31650,90,521,521
31652,282,701,701
31653,547,272,547
31654,305,108,305
31655,594,628,628
31656,267,667,667
31657,502,451,451
31658,48,122,48
31659,347,173,347
31660,617,137,617
31661,420,670,670
31662,569,156,156
31664,158,559,559
31665,680,272,272
31666,271,507,507
31668,605,530,530
31669,50,677,50
31670,575,308,308
31672,699,490,490
31674,1,377,377
31676,93,347,93
31677,204,345,345
31678,381,113,381
31679,121,309,121
31680,336,439,336
31681,704,273,704
31682,497,672,497
31683,559,122,559
31684,449,236,236
31685,413,503,503
31686,33,241,241
31687,303,252,252
31688,699,294,699
31689,706,398,398
31690,302,171,171
31691,265,493,493
31693,544,299,544
